# x = 0.283302302935376404600
0.173460461230861797809E-2	0.444203888574733390124E-2
0.905638645791270743456E-2	0.101521351822684414625E-1
0.218929297351400672203E-1	0.154271292126592994411E-1
0.396849015491781952071E-1	0.200258899432070901369E-1
0.616500622720308964094E-1	0.237419543647182274221E-1
0.868177636366624965546E-1	0.264064476050957009749E-1
0.114071213278291167832	0.278976175248944942231E-1
0.142199660212638115758	0.281510329769490535138E-1
0.169960944844199036999	0.271700424201199224183E-1
0.196154310254600065025	0.250355885035658718646E-1
0.219701794532530809062	0.219129992559469165346E-1
0.239733206455837725611	0.180515636444853887068E-1
0.255665564874925629019	0.137741888768613335720E-1
0.267275151441395511674	0.948463250419617489358E-2
0.274844960981603345082	0.584282413250562047346E-2
0.279437074501967613179	0.354832382584405186415E-2
0.282127512400190904936	0.185018511750478201944E-2
0.283230465637614619244	0.508676620974254980959E-3
0.283985288812163377920	0.145794964662215488698E-2
0.286652950737619037912	0.408199014781586548936E-2
0.292537057737346286183	0.786660958841799449886E-2
0.302713486761914568685	0.126314849813659375353E-1
0.318049414104770388345	0.181433591919002659863E-1
0.339159994288200992045	0.241338959666198596476E-1
0.366380320470736459203	0.303134919122624470235E-1
0.399750559379603292058	0.363839476609952488678E-1
0.439013407884023057366	0.420504767904759100672E-1
0.483623266211056455235	0.470331195253690897493E-1
0.532766471367203932271	0.510774128267439327650E-1
0.585391722701490026486	0.539640556216762704817E-1
0.640249543446034032165	0.555172637456027239608E-1
0.695939315402226933346	0.556115134367986796837E-1
0.750962139630901539335	0.541764106396923673505E-1
0.803777542649091509574	0.511994853404870936539E-1
0.852861884617007327308	0.467267877351197161327E-1
0.896766245954353142497	0.408612507483427623257E-1
0.934171581034525453279	0.337588811446719678002E-1
0.963939051660569106661	0.256229796872352476133E-1
0.985153838623386467045	0.166971285400753536986E-1
0.997163901020594249056	0.726723452416515237665E-2
