# x = 0.425562830509184394557
0.220881298951836319454E-2	0.565798259230912136519E-2
0.115459857740097991261E-1	0.129623232105893566642E-1
0.279721655410615419585E-1	0.197861700713755003553E-1
0.508683607973689484739E-1	0.258612260323197713517E-1
0.793681812770212477592E-1	0.309582931339356466059E-1
0.112395266226514324587	0.348879072092039449756E-1
0.148706941594180936498	0.375081919986768758780E-1
0.186945529539370016057	0.387321641615741159062E-1
0.225696559718626868981	0.385342512285009032021E-1
0.263553171083603428627	0.369561770912352679286E-1
0.299186081506572750608	0.341121589336557728929E-1
0.331418120380714103658	0.301926046211423893513E-1
0.359300876689618204840	0.254641538720032349616E-1
0.382188095912621534211	0.202624471047822631237E-1
0.399796540766484022772	0.149737446015835978199E-1
0.412242123734758766882	0.100039894339543994231E-1
0.420040124766145508381	0.573900047785795780770E-2
0.424064641212417326428	0.250448505771265722099E-2
0.425476202122843967303	0.595188164999202215841E-3
0.426257639994588051498	0.144415166138138017577E-2
0.428785467892617383913	0.374187291225132148322E-2
0.433956725600945145097	0.669951567565831870245E-2
0.442420311276144982553	0.103764116733157722975E-1
0.455048031602949978495	0.150470818083990153032E-1
0.472788047145840508029	0.205281582784439395470E-1
0.496207128703786875145	0.263205549766694685260E-1
0.525379272752501962496	0.319664321345156259763E-1
0.559968346146098725318	0.370995271522314637691E-1
0.599307136457873142711	0.414209323301688292590E-1
0.642458501604911030204	0.446890735084800862935E-1
0.688271726935035182227	0.467184380181242376876E-1
0.735438898260041017363	0.473802819966573597095E-1
0.782552046209081217463	0.466033124222897930302E-1
0.828160689205015481920	0.443737299430293501701E-1
0.870828931146946361745	0.407342333599802829317E-1
0.909190901123286251383	0.357816514215000792679E-1
0.942003042264273567793	0.296629865992029448124E-1
0.968191628716285478882	0.225698458556575725965E-1
0.986894065476221026923	0.147317819186105453745E-1
0.997495231223995566697	0.641756735602063403527E-2
