# x = 0.160295215850487796882
0.132317303603991286984E-2	0.338607896886877699391E-2
0.688781764995671268163E-2	0.769243850801178730792E-2
0.165607996271652841987E-1	0.115594155044361594055E-1
0.297813304783294696640E-1	0.147516725714038113474E-1
0.457738457200097242314E-1	0.170746870426781268903E-1
0.635920406213336210496E-1	0.183838794387567571368E-1
0.821762970693130823770E-1	0.185998602957113710660E-1
0.100426878513898443742	0.177243925603922427795E-1
0.117292446268934881263	0.158544995669331342964E-1
0.131869951647559002415	0.131901725366889318848E-1
0.143506481957934327981	0.100295095444753772230E-1
0.151887646823574978616	0.674608424212412457708E-2
0.157094076602884688241	0.374838172765476043519E-2
0.159610631690253067166	0.142682972644124918358E-2
0.160380699641175804062	0.587108714793816953887E-3
0.161782499458507777940	0.249814696147291166432E-2
0.165829573729525454445	0.581090078637114195641E-2
0.173807991515383945407	0.103324788972480299403E-1
0.186830948571396475080	0.158615243655112222074E-1
0.205782408889073608891	0.221434075282393075565E-1
0.231271372578301748060	0.288853336173277607607E-1
0.263601059768491227701	0.357708801533176429451E-1
0.302752162337153990064	0.424736095649928587625E-1
0.348379270466020999330	0.486697990158569895380E-1
0.399819524704291169404	0.540501071613229597711E-1
0.456112210508323251959	0.583296778608032693826E-1
0.516027309324778000449	0.612557479633713342327E-1
0.578099783512114888522	0.626111766495475162742E-1
0.640664425629301319209	0.622116809656615711119E-1
0.701884674425848000488	0.598976346117463723572E-1
0.759781025415386357262	0.555545177284139263166E-1
0.812367307968398062890	0.493716991353965030022E-1
0.858344889493464034780	0.427009011634395625885E-1
0.898304966741476731803	0.374891022052934572338E-1
0.933434674402922217589	0.325824277533925632389E-1
0.962831064670363947078	0.258545847308522730034E-1
0.984522670061373795424	0.172806666173275645228E-1
0.997026838077532786156	0.760898361372283415004E-2
