# x = 0.674683166555077446339e-1
0.792988988246045564030E-3	0.202688847471658432172E-2
0.410693346378855415168E-2	0.455723617302932422087E-2
0.978306191197271693046E-2	0.671625390675426981074E-2
0.173528713722888959219E-1	0.831704746087239787293E-2
0.261837431077278294910E-1	0.921966440226694785273E-2
0.355326160136584480657E-1	0.934620975264074860619E-2
0.446171252891122254754E-1	0.869883011423925961252E-2
0.527033960605826855428E-1	0.737419903396351657245E-2
0.592042475406610944382E-1	0.556881830803888309984E-2
0.637755922727408659059E-1	0.356926002815703545700E-2
0.663942224579436012947E-1	0.172474399663780336727E-2
0.674040201036654659298E-1	0.460147654615133960566E-3
0.681079848047553233655E-1	0.137995482404730805334E-2
0.706774461128793896411E-1	0.398098325916874608230E-2
0.765092149651476237298E-1	0.789603139400968518857E-2
0.868744679127031704495E-1	0.130231305180939768305E-1
0.102897602050623883257	0.191744061500602471763E-1
0.125480544898040077161	0.260958838028227706484E-1
0.155245827519492585278	0.334857239730032625968E-1
0.192497505955192331980	0.410116417664372553736E-1
0.237199035938706534720	0.483273909647583210614E-1
0.288967164254755438563	0.550883119002058205810E-1
0.347080881276407418032	0.609658877830082735527E-1
0.410504369704090699004	0.656611444087150874148E-1
0.477922670062561200450	0.689166353985062367955E-1
0.547788496839131524923	0.705267052719613030729E-1
0.618378325628786059291	0.703457181536915043453E-1
0.687855573660713847516	0.682939740211733300377E-1
0.754338447729138129358	0.643610980564879166826E-1
0.815969860004009531002	0.586067733068871033977E-1
0.870986730902716041798	0.511587859013520009042E-1
0.917786022430558051086	0.422084651994775004976E-1
0.954985001089820865331	0.320037662947611958015E-1
0.981473704678799300941	0.208409070033924962209E-1
0.996461532406522277493	0.906738134204675292845E-2
